Symbol,Name,IndustryCode,Industry
002332,Zhejiang Xianju Pharmaceutical Co Ltd Class A,56201040,제약
000712,Guangdong Golden Dragon Development Inc Class A,55102010,투자 은행 및 중개 서비스
300401,Zhejiang Garden Biopharmaceutical Co Ltd Class A,56201040,제약
002121,ShenZhen Clou Electronics Co Ltd Class A,52102030,전기 부품 및 장비
002515,Jinzi Ham Co Ltd Class A,54102020,식품 가공
000533,Guangdong Shunna Electric Co Ltd Class A,52102040,중전기장비
300440,Chengdu Yunda Technology Co Ltd Class A,57201010,IT 서비스 및 컨설팅
301246,Hubei Hongyuan Pharmaceutical Technology Co Ltd Class A,56201040,제약
300739,Sunshine Global Circuits Co Ltd Class A,57101010,반도체
000761,Bengang Steel Plates Co Ltd Class A,51201020,철 및 강철
002533,Gold Cup Electric Apparatus Co Ltd Class A,52102030,전기 부품 및 장비
002190,Sichuan Chengfei Integration Technology Corp Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
002965,Lucky Harvest Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
300101,Chengdu CORPRO Technology Co Ltd Class A,57102010,통신 및 네트워킹
000550,Jiangling Motors Corp Ltd Class A,53101010,자동차 및 트럭 제조
300042,Netac Technology Co Ltd Class A,57106010,컴퓨터 하드웨어
301617,Shandong Boyuan Advanced Materials Co Ltd Class A,56201040,제약
002233,Guangdong Tapai Group Co Ltd Class A,51202010,건설 자재
301262,Hicon Network Technology (Shandong) Co Ltd Class A,53302020,방송
300145,Nanfang Pump Industry Co Ltd Class A,52102010,산업용 기계 및 장비
300482,Guangzhou Wondfo Biotech Co Ltd Class A,56101020,"의료 장비, 물품 및 유통"
001233,Haian Rubber Group Co Ltd Class A,53101030,타이어 및 고무 제품
300322,Huizhou Speed Wireless Technology Co Ltd Class A,57102010,통신 및 네트워킹
301189,Shenzhen Aoni Electronic Co Ltd Class A,57106030,가정용 전자 제품
002928,China Express Airlines Co Ltd Class A,52406010,항공사
002955,Hitevision Co Ltd Class A,57106010,컴퓨터 하드웨어
002039,Guizhou Qianyuan Power Co Ltd Class A,59101020,민자 발전 사업
002075,Jiangsu Shagang Co Ltd Class A,51201020,철 및 강철
301376,Ziel Home Furnishing Technology Co Ltd Class A,53403030,가정용 가구 소매
002681,Shenzhen Fenda Technology Co Ltd Class A,57106030,가정용 전자 제품
301251,Jiangxi Welgao Electronics Co Ltd Class A,57101010,반도체
300741,Huabao Technology Co Ltd Class A,54102020,식품 가공
002277,Hunan Friendship&Apollo Commercial Co Ltd Class A,53402010,백화점
301070,Kale Environment Technology (Shanghai) Co Ltd Class A,52102030,전기 부품 및 장비
300222,Csg Smart Science&Technology Co Ltd Class A,52102040,중전기장비
003009,Shaanxi Zhongtian Rocket Technology Co Ltd Class A,52101010,항공우주 및 방위
003013,Guangzhou Metro Design & Research Institute Co Ltd Class A,52201020,건설 및 엔지니어링
000885,CEVIA Enviro Inc Class A,52203010,환경 서비스 및 장비
300337,Yinbang Clad Material Co Ltd Class A,51201030,알루미늄
002350,Beijing Creative Group Co Ltd Class A,52102040,중전기장비
301662,Ongoal Technology Co Ltd Class A,52102010,산업용 기계 및 장비
