Symbol,Name,IndustryCode,Industry
01608,VPower Group International Holdings Ltd,50201010,재생 가능 에너지 장비 및 서비스
09978,Fineland Living Services Group Ltd,60101020,부동산 서비스
01727,Hebei Construction Group Corp Ltd Class H,52201020,건설 및 엔지니어링
01793,Wecon Holdings Ltd,53203010,주택 건설
00256,Citychamp Watch & Jewellery Group Ltd,53202020,의류 및 액세서리
02329,Glory Health Industry Ltd,60101010,"부동산 임대, 개발 및 운영"
00367,Chuang's Consortium International Ltd,60101010,"부동산 임대, 개발 및 운영"
00439,Genesis Scale Holdings Ltd,57201010,IT 서비스 및 컨설팅
00114,Herald Holdings Ltd,53205010,장난감 및 어린이 제품
02101,Fulu Holdings Ltd,53302010,광고 및 마케팅
00366,Luks Group (Vietnam Holdings) Company Ltd,51202010,건설 자재
02205,Kangqiao Service Group Ltd,60101020,부동산 서비스
02457,Buyang International Holding Inc,53101020,"자동차, 트럭 및 오토바이 부품"
06182,Twintek Investment Holdings Ltd,53203020,건설 자재 및 비품
02995,Artini Holdings Ltd,57201030,온라인 서비스
01303,Huili Resources Group Ltd,51201050,특수 채굴 및 금속
01631,REF Holdings Ltd,52203020,상업 인쇄 서비스
08310,Yancheng Port International Co Ltd,52202010,다각적 산업용 제품 도매
00229,Raymond Industrial Ltd,53204030,"가전제품, 도구 및 가정 용품"
02325,Yunkang Group Ltd,56102010,의료 시설 및 서비스
01556,Chinney Kin Wing Holdings Ltd,52201020,건설 및 엔지니어링
01401,Future Machine Ltd,57106020,전화 및 소형 장치
00731,C&D Newin Paper & Pulp Corporation Ltd,51301020,종이 제품
01832,SAI Leisure Group Co Ltd,53301040,여가 및 오락시설
02230,Medialink Group Ltd,53302030,엔터테인먼트 제작
01936,Ritamix Global Ltd,54102010,어업 및 농업
00641,CHTC Fong's International Co Ltd,52102010,산업용 기계 및 장비
00236,San Miguel Brewery Hong Kong Ltd,54101010,양조업
01397,Baguio Green Group Ltd,52203040,경영 지원 서비스
00320,Computime Group Ltd,52102010,산업용 기계 및 장비
01098,Road King Infrastructure Limited,60101010,"부동산 임대, 개발 및 운영"
00137,Jinhui Holdings Co Ltd,52203040,경영 지원 서비스
00021,Great China Holdings Hong Kong Ltd,60101010,"부동산 임대, 개발 및 운영"
02170,Suzhou Basecare Medical Corp Ltd Class H,56102010,의료 시설 및 서비스
06083,World-Link Logistics (Asia) Holding Ltd,52405030,지상 화물 및 물류
01623,Hilong Holding Ltd,50103020,오일 관련 서비스 및 장비
01282,Renze Harvest International Ltd,52102010,산업용 기계 및 장비
01292,Changan Minsheng APLL Logistics Co Ltd Class H,52405010,"배달, 우편, 항공 화물 및 육상 물류"
